2026-08-30 23:40:58 | Starting Dual_D standalone training
2026-08-30 23:40:58 | Run directory: runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雾天_20260830_232057
2026-08-30 23:40:58 | Device: cuda
2026-08-30 23:40:58 | Source train samples: 992
2026-08-30 23:40:58 | Target train samples: 507
2026-08-30 23:40:58 | Target val samples: 132
2026-08-30 23:40:58 | Classes: 14
2026-08-30 23:40:58 | Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=630/0
2026-08-30 23:40:58 | source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
2026-08-30 23:40:58 | target_train classes: present 9/14 | absent 5 | counts [0:35, 1:18, 2:119, 6:110, 8:25, 9:50, 10:48, 12:9, 13:93]
2026-08-30 23:40:58 | target_val classes: present 9/14 | absent 5 | counts [0:9, 1:5, 2:30, 6:28, 8:7, 9:13, 10:13, 12:3, 13:24]
2026-08-30 23:40:58 | Paired training classes: 9/14 | class ids [0, 1, 2, 6, 8, 9, 10, 12, 13]
2026-08-30 23:40:58 | Runtime profile: batch=92 | paired_steps=6 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
2026-08-30 23:40:58 | Augmentation profile: base=0.720 | visible=0.720 | infrared=0.720 | freeze_frozen_batch_norm_stats=True
2026-08-30 23:40:58 | VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/2 | AIS alignment: none | AIS rows train/val: 0/0
2026-08-30 23:40:59 | Effective Dual-D loss weights: {"adv_auxiliary": 0.035, "adv_primary": 0.035, "classification": 0.0, "contrastive": 0.04, "cycle": 0.32, "identity": 0.05, "prototype_contrastive": 0.06}
2026-08-30 23:40:59 | Model parameters: total=17277714 | trainable=17120210
2026-08-30 23:41:06 | Epoch 001/060 | loss 5.1557 | cls 5.2359 | tal -0.2675 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0942 | train_full 0.0434 | val_acc 0.0303 | val_f1 0.0234 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 13.827/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 4.0/0.6/0.6/0.9s | 6.1s
2026-08-30 23:41:51 | Epoch 012/060 | loss 2.8221 | cls 2.7010 | tal 0.0218 | dual_g 0.1146 | dual_d 0.8063 | train_acc 0.4982 | train_full n/a | val_acc 0.7348 | val_f1 0.7021 | adv/moduleC 0.21/0.36 | disc_steps 3 | grad(main/disc) 8.701/1.434 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.7/0.0/0.0s | 4.1s
2026-08-30 23:41:55 | Epoch 013/060 | loss 2.8099 | cls 2.6781 | tal -0.0066 | dual_g 0.1337 | dual_d 0.8004 | train_acc 0.4746 | train_full n/a | val_acc 0.8333 | val_f1 0.8160 | adv/moduleC 0.25/0.43 | disc_steps 3 | grad(main/disc) 9.478/1.420 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.9s
2026-08-30 23:41:59 | Epoch 014/060 | loss 2.7470 | cls 2.5974 | tal -0.0086 | dual_g 0.1523 | dual_d 0.8413 | train_acc 0.5652 | train_full n/a | val_acc 0.7879 | val_f1 0.7631 | adv/moduleC 0.29/0.50 | disc_steps 3 | grad(main/disc) 9.162/1.460 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 4.0s
2026-08-30 23:42:04 | Epoch 015/060 | loss 2.6254 | cls 2.4664 | tal -0.0361 | dual_g 0.1698 | dual_d 0.8415 | train_acc 0.6341 | train_full 0.8402 | val_acc 0.8182 | val_f1 0.8191 | adv/moduleC 0.33/0.57 | disc_steps 3 | grad(main/disc) 9.149/1.446 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 2.9/0.6/0.6/0.9s | 5.1s
2026-08-30 23:42:08 | Epoch 016/060 | loss 2.5680 | cls 2.3750 | tal 0.0231 | dual_g 0.1860 | dual_d 0.8568 | train_acc 0.6087 | train_full n/a | val_acc 0.7879 | val_f1 0.8048 | adv/moduleC 0.38/0.64 | disc_steps 3 | grad(main/disc) 10.590/1.438 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.5/0.6/0.0/0.0s | 4.2s
2026-08-30 23:42:12 | Epoch 017/060 | loss 2.5687 | cls 2.3848 | tal -0.0687 | dual_g 0.2045 | dual_d 0.8715 | train_acc 0.6594 | train_full n/a | val_acc 0.8182 | val_f1 0.8032 | adv/moduleC 0.42/0.71 | disc_steps 3 | grad(main/disc) 11.162/1.486 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 23:42:16 | Epoch 018/060 | loss 2.5242 | cls 2.2953 | tal 0.0301 | dual_g 0.2199 | dual_d 0.8434 | train_acc 0.6757 | train_full n/a | val_acc 0.8712 | val_f1 0.8580 | adv/moduleC 0.46/0.79 | disc_steps 3 | grad(main/disc) 10.005/1.442 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 23:42:20 | Epoch 019/060 | loss 2.4391 | cls 2.2052 | tal -0.0044 | dual_g 0.2352 | dual_d 0.8762 | train_acc 0.6993 | train_full n/a | val_acc 0.7803 | val_f1 0.7746 | adv/moduleC 0.50/0.86 | disc_steps 3 | grad(main/disc) 8.933/1.460 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.6/0.0/0.0s | 4.0s
2026-08-30 23:42:25 | Epoch 020/060 | loss 2.4484 | cls 2.1994 | tal -0.0030 | dual_g 0.2499 | dual_d 0.8745 | train_acc 0.7246 | train_full 0.8619 | val_acc 0.8485 | val_f1 0.8655 | adv/moduleC 0.54/0.93 | disc_steps 3 | grad(main/disc) 8.789/1.451 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.6/0.9s | 5.5s
2026-08-30 23:42:29 | Epoch 021/060 | loss 2.3934 | cls 2.1229 | tal 0.0248 | dual_g 0.2631 | dual_d 0.8684 | train_acc 0.7011 | train_full n/a | val_acc 0.8409 | val_f1 0.8294 | adv/moduleC 0.58/1.00 | disc_steps 3 | grad(main/disc) 8.666/1.453 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 4.0s
2026-08-30 23:42:33 | Epoch 022/060 | loss 2.4082 | cls 2.1358 | tal 0.0350 | dual_g 0.2618 | dual_d 0.9021 | train_acc 0.7301 | train_full n/a | val_acc 0.8030 | val_f1 0.8259 | adv/moduleC 0.62/1.00 | disc_steps 3 | grad(main/disc) 9.274/1.439 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.6/0.0/0.0s | 4.0s
2026-08-30 23:42:37 | Epoch 023/060 | loss 2.3344 | cls 2.0652 | tal 0.0387 | dual_g 0.2576 | dual_d 0.9100 | train_acc 0.7591 | train_full n/a | val_acc 0.8712 | val_f1 0.8754 | adv/moduleC 0.67/1.00 | disc_steps 3 | grad(main/disc) 10.239/1.477 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 23:42:41 | Epoch 024/060 | loss 2.3218 | cls 2.0637 | tal 0.0154 | dual_g 0.2534 | dual_d 0.9136 | train_acc 0.7355 | train_full n/a | val_acc 0.8485 | val_f1 0.8492 | adv/moduleC 0.71/1.00 | disc_steps 3 | grad(main/disc) 8.977/1.441 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 23:42:46 | Epoch 025/060 | loss 2.2492 | cls 1.9883 | tal 0.0285 | dual_g 0.2523 | dual_d 0.9750 | train_acc 0.7826 | train_full 0.8935 | val_acc 0.8561 | val_f1 0.8820 | adv/moduleC 0.75/1.00 | disc_steps 3 | grad(main/disc) 8.073/1.509 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.3s
2026-08-30 23:42:50 | Epoch 026/060 | loss 2.2047 | cls 1.9465 | tal 0.0360 | dual_g 0.2474 | dual_d 0.9188 | train_acc 0.7862 | train_full n/a | val_acc 0.8939 | val_f1 0.9196 | adv/moduleC 0.79/1.00 | disc_steps 3 | grad(main/disc) 9.443/1.474 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.5/0.6/0.0/0.0s | 4.1s
2026-08-30 23:42:54 | Epoch 027/060 | loss 2.1498 | cls 1.9016 | tal 0.0071 | dual_g 0.2462 | dual_d 0.9668 | train_acc 0.8152 | train_full n/a | val_acc 0.8561 | val_f1 0.8466 | adv/moduleC 0.83/1.00 | disc_steps 3 | grad(main/disc) 9.627/1.452 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.6/0.0/0.0s | 4.0s
2026-08-30 23:42:58 | Epoch 028/060 | loss 2.1577 | cls 1.9118 | tal 0.0093 | dual_g 0.2431 | dual_d 0.9580 | train_acc 0.8025 | train_full n/a | val_acc 0.8106 | val_f1 0.8167 | adv/moduleC 0.88/1.00 | disc_steps 3 | grad(main/disc) 9.081/1.460 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.5/0.6/0.0/0.0s | 4.1s
2026-08-30 23:43:02 | Epoch 029/060 | loss 2.1285 | cls 1.8920 | tal -0.0110 | dual_g 0.2398 | dual_d 0.9402 | train_acc 0.8043 | train_full n/a | val_acc 0.8333 | val_f1 0.8283 | adv/moduleC 0.92/1.00 | disc_steps 3 | grad(main/disc) 10.094/1.421 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.9s
2026-08-30 23:43:08 | Epoch 030/060 | loss 2.1463 | cls 1.9095 | tal -0.0184 | dual_g 0.2424 | dual_d 0.9915 | train_acc 0.7953 | train_full 0.8619 | val_acc 0.8182 | val_f1 0.7950 | adv/moduleC 0.96/1.00 | disc_steps 3 | grad(main/disc) 9.351/1.510 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.4s
2026-08-30 23:43:12 | Epoch 031/060 | loss 2.0886 | cls 1.8588 | tal -0.0237 | dual_g 0.2369 | dual_d 1.0214 | train_acc 0.8297 | train_full n/a | val_acc 0.8939 | val_f1 0.8723 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.732/1.544 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.6/0.0/0.0s | 4.0s
2026-08-30 23:43:16 | Epoch 032/060 | loss 2.0660 | cls 1.8511 | tal -0.0703 | dual_g 0.2360 | dual_d 0.9912 | train_acc 0.8370 | train_full n/a | val_acc 0.8258 | val_f1 0.8135 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.632/1.497 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 23:43:19 | Epoch 033/060 | loss 2.0027 | cls 1.7886 | tal -0.0536 | dual_g 0.2302 | dual_d 1.0663 | train_acc 0.8605 | train_full n/a | val_acc 0.8409 | val_f1 0.8087 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.449/1.590 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 23:43:23 | Epoch 034/060 | loss 1.9883 | cls 1.7808 | tal -0.0687 | dual_g 0.2282 | dual_d 1.0261 | train_acc 0.8587 | train_full n/a | val_acc 0.9015 | val_f1 0.9011 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.644/1.527 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 23:43:28 | Epoch 035/060 | loss 1.9543 | cls 1.7436 | tal -0.0583 | dual_g 0.2282 | dual_d 1.0637 | train_acc 0.8750 | train_full 0.9467 | val_acc 0.9318 | val_f1 0.9305 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.095/1.547 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.6/0.9s | 5.3s
2026-08-30 23:43:32 | Epoch 036/060 | loss 1.9499 | cls 1.7225 | tal 0.0066 | dual_g 0.2254 | dual_d 1.0499 | train_acc 0.8750 | train_full n/a | val_acc 0.8939 | val_f1 0.8909 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.618/1.465 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 4.0s
2026-08-30 23:43:36 | Epoch 037/060 | loss 1.9196 | cls 1.7032 | tal -0.0193 | dual_g 0.2223 | dual_d 1.0562 | train_acc 0.8967 | train_full n/a | val_acc 0.8788 | val_f1 0.8523 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.019/1.467 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.7/0.0/0.0s | 3.9s
2026-08-30 23:43:40 | Epoch 038/060 | loss 1.9263 | cls 1.7142 | tal -0.0164 | dual_g 0.2171 | dual_d 1.0358 | train_acc 0.8931 | train_full n/a | val_acc 0.9167 | val_f1 0.8892 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.055/1.447 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 23:43:44 | Epoch 039/060 | loss 1.8930 | cls 1.6909 | tal -0.0479 | dual_g 0.2165 | dual_d 1.0557 | train_acc 0.9076 | train_full n/a | val_acc 0.9394 | val_f1 0.9103 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.749/1.458 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.8s
2026-08-30 23:43:49 | Epoch 040/060 | loss 1.8709 | cls 1.6754 | tal -0.0488 | dual_g 0.2102 | dual_d 1.0085 | train_acc 0.9004 | train_full 0.9684 | val_acc 0.9394 | val_f1 0.9202 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.689/1.460 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.7/0.9s | 5.4s
2026-08-30 23:43:53 | Epoch 041/060 | loss 1.8505 | cls 1.6477 | tal -0.0223 | dual_g 0.2095 | dual_d 1.0579 | train_acc 0.9167 | train_full n/a | val_acc 0.9545 | val_f1 0.9491 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.902/1.498 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.8s
2026-08-30 23:43:57 | Epoch 042/060 | loss 1.8665 | cls 1.6515 | tal 0.0098 | dual_g 0.2120 | dual_d 1.0446 | train_acc 0.9167 | train_full n/a | val_acc 0.9545 | val_f1 0.9438 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.246/1.439 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.9s
2026-08-30 23:44:01 | Epoch 043/060 | loss 1.8706 | cls 1.6664 | tal -0.0106 | dual_g 0.2074 | dual_d 1.0361 | train_acc 0.9185 | train_full n/a | val_acc 0.9621 | val_f1 0.9410 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.468/1.381 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 4.0s
2026-08-30 23:44:05 | Epoch 044/060 | loss 1.8100 | cls 1.6121 | tal -0.0282 | dual_g 0.2064 | dual_d 1.0550 | train_acc 0.9257 | train_full n/a | val_acc 0.9621 | val_f1 0.9583 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.771/1.402 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.6/0.0/0.0s | 4.0s
2026-08-30 23:44:10 | Epoch 045/060 | loss 1.8193 | cls 1.6137 | tal 0.0125 | dual_g 0.2019 | dual_d 1.0566 | train_acc 0.9384 | train_full 0.9763 | val_acc 0.9621 | val_f1 0.9590 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.725/1.366 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.7/0.7/0.9s | 5.3s
2026-08-30 23:44:13 | New best val_f1_macro_present: raw=0.9590 stable_score=0.9410 at epoch 45
2026-08-30 23:44:17 | Epoch 046/060 | loss 1.8312 | cls 1.6288 | tal -0.0006 | dual_g 0.2026 | dual_d 1.0278 | train_acc 0.9203 | train_full n/a | val_acc 0.9470 | val_f1 0.9326 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.219/1.353 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
2026-08-30 23:44:21 | Epoch 047/060 | loss 1.8052 | cls 1.5952 | tal 0.0360 | dual_g 0.1992 | dual_d 1.0454 | train_acc 0.9547 | train_full n/a | val_acc 0.9470 | val_f1 0.9397 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.004/1.363 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.9s
