2026-08-30 22:38:42 | Starting Dual_D standalone training
2026-08-30 22:38:42 | Run directory: runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_paired_contrastive_雾天_20260830_221433
2026-08-30 22:38:42 | Device: cuda
2026-08-30 22:38:42 | Source train samples: 992
2026-08-30 22:38:42 | Target train samples: 507
2026-08-30 22:38:42 | Target val samples: 132
2026-08-30 22:38:42 | Classes: 14
2026-08-30 22:38:42 | Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=630/0
2026-08-30 22:38:42 | source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
2026-08-30 22:38:42 | target_train classes: present 9/14 | absent 5 | counts [0:35, 1:18, 2:119, 6:110, 8:25, 9:50, 10:48, 12:9, 13:93]
2026-08-30 22:38:42 | target_val classes: present 9/14 | absent 5 | counts [0:9, 1:5, 2:30, 6:28, 8:7, 9:13, 10:13, 12:3, 13:24]
2026-08-30 22:38:42 | Paired training classes: 9/14 | class ids [0, 1, 2, 6, 8, 9, 10, 12, 13]
2026-08-30 22:38:42 | Runtime profile: batch=92 | paired_steps=6 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
2026-08-30 22:38:42 | Augmentation profile: base=0.720 | visible=0.720 | infrared=0.720 | freeze_frozen_batch_norm_stats=True
2026-08-30 22:38:42 | VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/2 | AIS alignment: none | AIS rows train/val: 0/0
2026-08-30 22:38:43 | Effective Dual-D loss weights: {"adv_auxiliary": 0.035, "adv_primary": 0.035, "classification": 0.5, "contrastive": 0.0, "cycle": 0.32, "identity": 0.05, "prototype_contrastive": 0.06}
2026-08-30 22:38:43 | Model parameters: total=17277714 | trainable=17120210
2026-08-30 22:38:48 | Epoch 001/060 | loss 5.5183 | cls 5.5321 | tal -0.0460 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0743 | train_full 0.0276 | val_acc 0.0303 | val_f1 0.0176 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 14.544/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.5/0.6/0.6/0.9s | 5.6s
2026-08-30 22:40:21 | Epoch 024/060 | loss 3.3373 | cls 1.9665 | tal -0.1790 | dual_g 1.4245 | dual_d 0.7418 | train_acc 0.8188 | train_full n/a | val_acc 0.9470 | val_f1 0.9333 | adv/moduleC 0.71/1.00 | disc_steps 3 | grad(main/disc) 12.007/1.289 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 22:40:26 | Epoch 025/060 | loss 3.3469 | cls 1.9613 | tal -0.1826 | dual_g 1.4404 | dual_d 0.7600 | train_acc 0.8351 | train_full 0.9566 | val_acc 0.9242 | val_f1 0.9286 | adv/moduleC 0.75/1.00 | disc_steps 3 | grad(main/disc) 13.890/1.306 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.3s
2026-08-30 22:40:29 | Epoch 026/060 | loss 3.2936 | cls 1.9470 | tal -0.1921 | dual_g 1.4043 | dual_d 0.8146 | train_acc 0.8279 | train_full n/a | val_acc 0.9318 | val_f1 0.9212 | adv/moduleC 0.79/1.00 | disc_steps 3 | grad(main/disc) 13.416/1.316 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 2.9/0.6/0.0/0.0s | 3.5s
2026-08-30 22:40:33 | Epoch 027/060 | loss 3.2358 | cls 1.9005 | tal -0.1776 | dual_g 1.3886 | dual_d 0.7815 | train_acc 0.8351 | train_full n/a | val_acc 0.9091 | val_f1 0.8946 | adv/moduleC 0.83/1.00 | disc_steps 3 | grad(main/disc) 10.420/1.259 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 22:40:37 | Epoch 028/060 | loss 3.1890 | cls 1.8678 | tal -0.2011 | dual_g 1.3815 | dual_d 0.8072 | train_acc 0.8424 | train_full n/a | val_acc 0.9015 | val_f1 0.9007 | adv/moduleC 0.88/1.00 | disc_steps 3 | grad(main/disc) 11.489/1.270 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.6/0.0/0.0s | 4.1s
2026-08-30 22:40:41 | Epoch 029/060 | loss 3.1190 | cls 1.8510 | tal -0.2295 | dual_g 1.3369 | dual_d 0.8184 | train_acc 0.8514 | train_full n/a | val_acc 0.9394 | val_f1 0.9347 | adv/moduleC 0.92/1.00 | disc_steps 3 | grad(main/disc) 10.970/1.311 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.6s
2026-08-30 22:40:46 | Epoch 030/060 | loss 3.0370 | cls 1.7851 | tal -0.2469 | dual_g 1.3259 | dual_d 0.7991 | train_acc 0.8551 | train_full 0.9428 | val_acc 0.9015 | val_f1 0.8342 | adv/moduleC 0.96/1.00 | disc_steps 3 | grad(main/disc) 11.026/1.278 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.6/0.9s | 5.2s
2026-08-30 22:40:50 | Epoch 031/060 | loss 3.0410 | cls 1.7870 | tal -0.1580 | dual_g 1.3014 | dual_d 0.7793 | train_acc 0.8913 | train_full n/a | val_acc 0.9470 | val_f1 0.9484 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.287/1.234 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.7/0.0/0.0s | 3.9s
2026-08-30 22:40:54 | Epoch 032/060 | loss 3.0192 | cls 1.7543 | tal -0.1404 | dual_g 1.3071 | dual_d 0.8113 | train_acc 0.8859 | train_full n/a | val_acc 0.9318 | val_f1 0.9282 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.166/1.258 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 2.9/0.6/0.0/0.0s | 3.6s
2026-08-30 22:40:57 | Epoch 033/060 | loss 2.9078 | cls 1.6931 | tal -0.1286 | dual_g 1.2532 | dual_d 0.8226 | train_acc 0.8913 | train_full n/a | val_acc 0.9015 | val_f1 0.9056 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.922/1.258 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 22:41:01 | Epoch 034/060 | loss 2.8934 | cls 1.7126 | tal -0.2100 | dual_g 1.2438 | dual_d 0.8921 | train_acc 0.9058 | train_full n/a | val_acc 0.9621 | val_f1 0.9614 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.206/1.312 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 22:41:06 | Epoch 035/060 | loss 2.8876 | cls 1.6854 | tal -0.1559 | dual_g 1.2490 | dual_d 0.8978 | train_acc 0.9040 | train_full 0.9783 | val_acc 0.9697 | val_f1 0.9691 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.713/1.259 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.6/0.9s | 5.1s
2026-08-30 22:41:10 | Epoch 036/060 | loss 2.8592 | cls 1.6498 | tal -0.0809 | dual_g 1.2336 | dual_d 0.8612 | train_acc 0.9275 | train_full n/a | val_acc 0.9697 | val_f1 0.9717 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.255/1.302 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.9s
2026-08-30 22:41:14 | Epoch 037/060 | loss 2.8222 | cls 1.6779 | tal -0.1973 | dual_g 1.2035 | dual_d 0.8585 | train_acc 0.9130 | train_full n/a | val_acc 0.9621 | val_f1 0.9526 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.787/1.259 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.6/0.0/0.0s | 4.0s
2026-08-30 22:41:18 | Epoch 038/060 | loss 2.7903 | cls 1.6402 | tal -0.1364 | dual_g 1.1910 | dual_d 0.8707 | train_acc 0.9167 | train_full n/a | val_acc 0.9621 | val_f1 0.9525 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.616/1.274 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.8s
2026-08-30 22:41:22 | Epoch 039/060 | loss 2.7736 | cls 1.6285 | tal -0.1278 | dual_g 1.1835 | dual_d 0.9203 | train_acc 0.9420 | train_full n/a | val_acc 0.9470 | val_f1 0.9301 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.007/1.280 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
2026-08-30 22:41:27 | Epoch 040/060 | loss 2.7297 | cls 1.5894 | tal -0.1132 | dual_g 1.1742 | dual_d 0.8954 | train_acc 0.9438 | train_full 0.9783 | val_acc 0.9318 | val_f1 0.9257 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.681/1.235 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.6/0.9s | 5.2s
2026-08-30 22:41:30 | Epoch 041/060 | loss 2.7529 | cls 1.6128 | tal -0.1162 | dual_g 1.1749 | dual_d 0.9048 | train_acc 0.9475 | train_full n/a | val_acc 0.9470 | val_f1 0.9432 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.547/1.266 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 22:41:34 | Epoch 042/060 | loss 2.6774 | cls 1.5675 | tal -0.1634 | dual_g 1.1589 | dual_d 0.9190 | train_acc 0.9547 | train_full n/a | val_acc 0.9697 | val_f1 0.9657 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.050/1.263 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
2026-08-30 22:41:38 | Epoch 043/060 | loss 2.6846 | cls 1.5732 | tal -0.1641 | dual_g 1.1606 | dual_d 0.8989 | train_acc 0.9601 | train_full n/a | val_acc 0.9621 | val_f1 0.9491 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.292/1.237 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 22:41:42 | Epoch 044/060 | loss 2.6745 | cls 1.5872 | tal -0.1851 | dual_g 1.1428 | dual_d 0.9091 | train_acc 0.9547 | train_full n/a | val_acc 0.9848 | val_f1 0.9830 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.574/1.214 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.7s
2026-08-30 22:41:47 | Epoch 045/060 | loss 2.6599 | cls 1.5618 | tal -0.1382 | dual_g 1.1396 | dual_d 0.8832 | train_acc 0.9638 | train_full 0.9961 | val_acc 0.9621 | val_f1 0.9545 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.148/1.184 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.6/0.6/0.9s | 5.5s
2026-08-30 22:41:50 | New best val_f1_macro_present: raw=0.9545 stable_score=0.9491 at epoch 45
2026-08-30 22:41:54 | Epoch 046/060 | loss 2.6513 | cls 1.5606 | tal -0.1777 | dual_g 1.1440 | dual_d 0.9222 | train_acc 0.9601 | train_full n/a | val_acc 0.9697 | val_f1 0.9628 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.227/1.225 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 22:41:58 | Epoch 047/060 | loss 2.6434 | cls 1.5611 | tal -0.1816 | dual_g 1.1367 | dual_d 0.8983 | train_acc 0.9710 | train_full n/a | val_acc 0.9697 | val_f1 0.9583 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.733/1.198 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.6/0.0s | 4.3s
2026-08-30 22:42:01 | New best val_f1_macro_present: raw=0.9583 stable_score=0.9545 at epoch 47
